2020_census_tract,vehicle_count,electric_range,base_msrp,model_year,percent_bev,high_adoption
53043960100.0,15,77.53333333333333,0.0,2021.9333333333334,0.5333333333333333,0
53043960200.0,28,46.214285714285715,1962.5,2021.4642857142858,0.6785714285714286,0
53043960300.0,21,23.095238095238095,0.0,2021.5714285714287,0.42857142857142855,0
53043960400.0,18,58.44444444444444,0.0,2020.388888888889,0.6666666666666666,0
53045940000.0,4,66.25,14975.0,2021.0,1.0,0
53045960100.0,26,41.88461538461539,0.0,2022.1538461538462,0.8076923076923077,0
53045960201.0,77,72.22077922077922,2294.805194805195,2021.090909090909,0.8051948051948052,1
53045960202.0,38,44.60526315789474,1839.4736842105262,2021.3684210526317,0.6578947368421053,0
53045960301.0,65,63.353846153846156,0.0,2021.3538461538462,0.8769230769230769,0
53045960302.0,63,47.333333333333336,700.0,2021.4603174603174,0.6984126984126984,0
53045960401.0,133,49.285714285714285,914.6616541353384,2021.593984962406,0.7518796992481203,1
53045960402.0,47,42.61702127659574,1487.2340425531916,2022.0,0.8297872340425532,0
53045960403.0,76,60.06578947368421,919.7368421052631,2021.1052631578948,0.8157894736842105,1
53045960500.0,165,29.193939393939395,1500.909090909091,2021.7333333333333,0.696969696969697,1
53045960600.0,58,66.13793103448276,1965.5172413793102,2021.1206896551723,0.6724137931034483,0
53045960700.0,16,72.125,0.0,2020.5625,0.9375,0
53045960800.0,39,75.82051282051282,3584.6153846153848,2021.2051282051282,0.6923076923076923,0
53045960900.0,47,54.723404255319146,2954.148936170213,2020.276595744681,0.6595744680851063,0
53045961000.0,107,45.83177570093458,373.78504672897196,2021.2990654205607,0.7663551401869159,1
53045961101.0,90,44.577777777777776,388.8333333333333,2021.7777777777778,0.7888888888888889,1
53045961102.0,79,51.35443037974684,884.8101265822785,2021.4303797468353,0.6582278481012658,1
53045961200.0,118,42.0,1548.3050847457628,2021.6694915254238,0.711864406779661,1
53045961300.0,62,36.79032258064516,711.2903225806451,2021.2903225806451,0.7096774193548387,0
53047940100.0,10,27.8,0.0,2021.6,0.8,0
53047940200.0,8,36.375,0.0,2018.625,0.625,0
53047970301.0,9,4.666666666666667,0.0,2022.888888888889,0.8888888888888888,0
53047970302.0,12,33.083333333333336,0.0,2021.0,0.4166666666666667,0
53047970303.0,11,94.54545454545455,0.0,2021.1818181818182,0.8181818181818182,0
53047970400.0,17,57.88235294117647,0.0,2021.4705882352941,0.5882352941176471,0
53047970500.0,11,34.09090909090909,0.0,2021.6363636363637,0.5454545454545454,0
53047970601.0,13,14.692307692307692,0.0,2022.6923076923076,0.5384615384615384,0
53047970602.0,10,8.6,0.0,2021.7,0.6,0
53047970700.0,11,26.90909090909091,0.0,2022.2727272727273,0.7272727272727273,0
53047970800.0,27,45.629629629629626,0.0,2021.888888888889,0.7407407407407407,0
53047970900.0,158,53.664556962025316,0.0,2021.7151898734178,0.7658227848101266,1
53047971000.0,94,45.765957446808514,1083.5106382978724,2021.5212765957447,0.7021276595744681,1
53049950200.0,47,53.87234042553192,722.3404255319149,2021.0212765957447,0.7446808510638298,0
53049950301.0,25,35.08,0.0,2020.44,0.56,0
53049950302.0,10,25.3,0.0,2023.0,0.9,0
53049950400.0,45,38.888888888888886,0.0,2021.9555555555555,0.6,0
53049950501.0,31,36.225806451612904,0.0,2022.2903225806451,0.5806451612903226,0
53049950502.0,17,50.294117647058826,0.0,2021.235294117647,0.5294117647058824,0
53049950600.0,22,55.77272727272727,0.0,2020.909090909091,0.7272727272727273,0
53049950701.0,24,38.875,0.0,2020.9166666666667,0.625,0
53049950702.0,28,26.357142857142858,0.0,2022.392857142857,0.4642857142857143,0
53049950801.0,62,42.564516129032256,1330.6451612903227,2021.725806451613,0.6129032258064516,0
53049950802.0,15,71.0,0.0,2019.9333333333334,0.5333333333333333,0
53051970100.0,4,25.25,0.0,2023.25,0.25,0
53051970200.0,23,37.30434782608695,0.0,2022.608695652174,0.8260869565217391,0
53051970300.0,11,62.36363636363637,0.0,2021.8181818181818,1.0,0
53051970400.0,24,37.083333333333336,0.0,2021.875,0.6666666666666666,0
53051970500.0,27,38.333333333333336,0.0,2021.7777777777778,0.8518518518518519,0
53053060200.0,79,35.68354430379747,884.8101265822785,2022.620253164557,0.7974683544303798,1
53053060300.0,256,36.58203125,546.09375,2021.87890625,0.765625,1
53053060400.0,174,37.92528735632184,315.8045977011494,2021.683908045977,0.6781609195402298,1
53053060500.0,254,43.28740157480315,283.0511811023622,2021.4291338582677,0.7244094488188977,1
53053060600.0,180,41.394444444444446,2615.0,2021.5777777777778,0.7555555555555555,1
53053060700.0,152,47.81578947368421,1500.657894736842,2021.5394736842106,0.75,1
53053060800.0,198,40.05555555555556,1078.2828282828282,2021.4545454545455,0.7323232323232324,1
53053060903.0,81,59.53086419753087,394.44444444444446,2021.1975308641975,0.8148148148148148,1
53053060904.0,93,47.32258064516129,0.0,2021.731182795699,0.7634408602150538,1
53053060906.0,39,37.43589743589744,0.0,2021.923076923077,0.7435897435897436,0
53053060907.0,46,53.02173913043478,958.695652173913,2020.0869565217392,0.5869565217391305,0
53053060908.0,110,42.08181818181818,1216.3636363636363,2021.3727272727272,0.7181818181818181,1
53053061001.0,160,43.61875,681.875,2021.65,0.81875,1
53053061002.0,66,57.89393939393939,2027.2727272727273,2021.378787878788,0.8181818181818182,0
53053061100.0,144,54.916666666666664,485.4166666666667,2020.9722222222222,0.7916666666666666,1
53053061200.0,109,45.28440366972477,641.2844036697247,2021.1100917431193,0.6880733944954128,1
53053061300.0,75,57.36,0.0,2020.3333333333333,0.7066666666666667,1
53053061400.0,40,56.925,2322.375,2021.525,0.7,0
53053061501.0,48,35.208333333333336,1343.75,2021.3333333333333,0.7916666666666666,0
53053061502.0,67,33.88059701492537,1043.2835820895523,2021.7313432835822,0.7910447761194029,0
53053061601.0,52,41.88461538461539,0.0,2021.6923076923076,0.7307692307692307,0
53053061602.0,85,34.28235294117647,0.0,2022.070588235294,0.8117647058823529,1
53053061700.0,82,45.86585365853659,389.6341463414634,2021.0731707317073,0.7682926829268293,1
53053061800.0,43,34.58139534883721,0.0,2020.6046511627908,0.6976744186046512,0
53053061900.0,32,51.21875,1645.3125,2021.25,0.71875,0
53053062000.0,58,27.603448275862068,0.0,2021.9655172413793,0.8448275862068966,0
53053062300.0,89,49.59550561797753,0.0,2021.1348314606741,0.797752808988764,1
53053062400.0,84,46.13095238095238,2219.6428571428573,2020.642857142857,0.6904761904761905,1
53053062501.0,61,56.22950819672131,0.0,2021.5573770491803,0.7868852459016393,0
53053062502.0,43,26.88372093023256,0.0,2022.093023255814,0.7441860465116279,0
53053062600.0,144,35.06944444444444,0.0,2021.5625,0.7291666666666666,1
53053062801.0,60,65.2,0.0,2020.8833333333334,0.7166666666666667,0
53053062802.0,73,43.602739726027394,1778.0821917808219,2021.7260273972602,0.8356164383561644,1
53053062901.0,53,35.84905660377358,602.8301886792453,2021.7358490566037,0.7358490566037735,0
53053062902.0,59,46.440677966101696,1184.7457627118645,2020.7288135593221,0.7627118644067796,0
53053063000.0,40,79.95,1373.75,2020.8,0.725,0
53053063100.0,83,54.21686746987952,1485.5421686746988,2020.8192771084337,0.7831325301204819,1
53053063200.0,79,53.31645569620253,0.0,2020.607594936709,0.7215189873417721,1
53053063301.0,51,65.52941176470588,626.4705882352941,2021.1764705882354,0.8431372549019608,0
53053063302.0,56,39.92857142857143,570.5357142857143,2020.7142857142858,0.8035714285714286,0
53053063401.0,35,54.57142857142857,0.0,2021.7142857142858,0.7714285714285715,0
53053063402.0,47,53.93617021276596,2974.468085106383,2020.7021276595744,0.7021276595744681,0
53053063501.0,68,68.79411764705883,1027.9411764705883,2021.25,0.7647058823529411,1
53053063502.0,69,40.21739130434783,0.0,2021.768115942029,0.8695652173913043,1
53053070100.0,93,61.68817204301075,2257.47311827957,2021.774193548387,0.7526881720430108,1
53053070204.0,38,53.13157894736842,0.0,2021.2368421052631,0.7368421052631579,0
53053070205.0,49,51.857142857142854,3301.0204081632655,2020.7755102040817,0.7959183673469388,0
53053070206.0,102,50.5,1046.078431372549,2021.4803921568628,0.7450980392156863,1
53053070207.0,145,35.262068965517244,314.48275862068965,2022.4827586206898,0.7655172413793103,1
53053070208.0,659,29.23065250379363,414.94688922610015,2022.6631259484068,0.8452200303490136,1
53053070209.0,224,31.665178571428573,743.9732142857143,2022.611607142857,0.8169642857142857,1
53053070307.0,298,31.144295302013422,412.08053691275165,2022.3456375838925,0.8590604026845637,1
53053070308.0,71,59.42253521126761,984.5070422535211,2021.2676056338028,0.7464788732394366,1
53053070309.0,177,39.90395480225989,789.8305084745763,2022.0225988700565,0.8192090395480226,1
53053070310.0,89,43.39325842696629,0.0,2021.6067415730338,0.7191011235955056,1
53053070311.0,83,55.68674698795181,2734.9397590361446,2021.8192771084337,0.7590361445783133,1
53053070312.0,225,32.964444444444446,732.6444444444444,2022.2977777777778,0.8133333333333334,1
53053070313.0,163,47.61349693251534,857.6687116564417,2021.5092024539877,0.803680981595092,1
53053070314.0,206,41.83495145631068,1599.514563106796,2022.1893203883494,0.8980582524271845,1
53053070315.0,323,37.297213622291025,216.40866873065016,2022.3715170278638,0.8359133126934984,1
53053070316.0,188,32.0531914893617,959.8404255319149,2022.1117021276596,0.824468085106383,1
53053070401.0,31,44.516129032258064,1932.258064516129,2021.1612903225807,0.7096774193548387,0
53053070403.0,64,63.21875,499.21875,2021.734375,0.6875,0
53053070404.0,111,42.22522522522522,397.2972972972973,2022.3603603603603,0.7837837837837838,1
53053070703.0,127,44.08661417322835,253.93700787401573,2021.3700787401574,0.7874015748031497,1
53053071100.0,42,45.595238095238095,0.0,2020.3095238095239,0.5714285714285714,0
53053071205.0,115,39.96521739130435,653.0,2021.982608695652,0.7913043478260869,1
53053071206.0,143,47.23076923076923,1570.979020979021,2022.076923076923,0.7482517482517482,1
53053071207.0,94,42.659574468085104,1083.5106382978724,2021.404255319149,0.648936170212766,1
53053071209.0,75,45.61333333333334,0.0,2021.8933333333334,0.84,1
53053071210.0,172,37.81395348837209,319.4767441860465,2022.0523255813953,0.7558139534883721,1
53053071211.0,62,38.096774193548384,886.2903225806451,2021.274193548387,0.8064516129032258,0
53053071212.0,72,39.75,0.0,2022.1527777777778,0.75,1
53053071304.0,105,44.49523809523809,307.14285714285717,2021.8,0.780952380952381,1
53053071305.0,53,33.0377358490566,1318.867924528302,2022.1132075471698,0.7358490566037735,0
53053071306.0,121,43.01652892561984,1366.9421487603306,2021.5702479338843,0.8016528925619835,1
53053071307.0,73,41.657534246575345,1395.2054794520548,2021.054794520548,0.6986301369863014,1
53053071309.0,60,35.983333333333334,0.0,2022.2166666666667,0.7833333333333333,0
53053071310.0,197,33.111675126903556,354.8223350253807,2022.4467005076142,0.8274111675126904,1
53053071403.0,74,52.527027027027025,1376.3513513513512,2020.945945945946,0.7702702702702703,1
53053071408.0,60,55.03333333333333,0.0,2021.7833333333333,0.6833333333333333,0
53053071409.0,47,79.2127659574468,0.0,2020.276595744681,0.8297872340425532,0
53053071411.0,96,51.364583333333336,2337.5,2020.8958333333333,0.7291666666666666,1
53053071412.0,162,39.851851851851855,712.9629629629629,2021.783950617284,0.7716049382716049,1
53053071413.0,59,36.45762711864407,944.0677966101695,2021.915254237288,0.7288135593220338,0
53053071414.0,69,40.594202898550726,1013.0434782608696,2021.5507246376812,0.7681159420289855,1
53053071415.0,33,32.72727272727273,0.0,2022.2727272727273,0.7878787878787878,0
53053071416.0,33,78.60606060606061,4236.363636363636,2020.121212121212,0.7878787878787878,0
53053071417.0,93,28.086021505376344,490.3225806451613,2022.268817204301,0.7849462365591398,1
53053071503.0,80,30.9,1341.8125,2021.9875,0.7125,1
53053071504.0,49,51.224489795918366,652.0408163265306,2020.8163265306123,0.8367346938775511,0
53053071505.0,73,36.273972602739725,957.5342465753424,2021.027397260274,0.726027397260274,1
53053071506.0,52,34.55769230769231,0.0,2022.3653846153845,0.8269230769230769,0
53053071601.0,54,34.7037037037037,844.4444444444445,2021.8703703703704,0.8148148148148148,0
53053071603.0,46,43.71739130434783,0.0,2021.1739130434783,0.7391304347826086,0
53053071604.0,44,44.75,1635.1136363636363,2022.1363636363637,0.8181818181818182,0
53053071703.0,24,26.375,0.0,2021.875,0.6666666666666666,0
53053071704.0,20,62.65,3495.0,2020.4,0.45,0
53053071705.0,44,53.52272727272727,2950.0,2021.590909090909,0.9318181818181818,0
53053071706.0,16,46.375,0.0,2020.625,0.8125,0
53053071707.0,26,53.80769230769231,0.0,2021.5384615384614,0.6923076923076923,0
53053071803.0,72,48.125,486.0416666666667,2021.5694444444443,0.7916666666666666,1
53053071805.0,20,78.25,3495.0,2020.45,0.8,0
53053071806.0,21,60.0,0.0,2021.6666666666667,0.7619047619047619,0
53053071807.0,74,24.62162162162162,3138.175675675676,2022.5945945945946,0.8243243243243243,1
53053071808.0,29,28.24137931034483,0.0,2021.8620689655172,0.6551724137931034,0
53053071901.0,76,53.48684210526316,0.0,2020.921052631579,0.75,1
53053071902.0,213,50.755868544600936,792.7230046948357,2021.81220657277,0.7230046948356808,1
53053072000.0,238,10.495798319327731,293.69747899159665,2023.1134453781513,0.9495798319327731,1
53053072105.0,121,55.65289256198347,1947.107438016529,2021.495867768595,0.7272727272727273,1
53053072106.0,97,54.350515463917525,0.0,2021.2061855670104,0.7319587628865979,1
53053072107.0,95,50.8421052631579,0.0,2020.8315789473684,0.6631578947368421,1
53053072108.0,98,41.275510204081634,450.0,2021.704081632653,0.7551020408163265,1
53053072109.0,171,58.59649122807018,2187.4269005847955,2021.3859649122808,0.7719298245614035,1
53053072111.0,68,41.63235294117647,0.0,2021.4705882352941,0.75,1
53053072112.0,86,43.81395348837209,0.0,2022.1860465116279,0.7674418604651163,1
53053072305.0,191,33.01570680628272,1140.2879581151833,2021.8115183246073,0.7958115183246073,1
53053072307.0,118,53.04237288135593,1184.7457627118645,2021.4237288135594,0.7627118644067796,1
53053072309.0,232,48.40948275862069,463.7931034482759,2021.603448275862,0.7629310344827587,1
53053072310.0,97,41.72164948453608,332.4742268041237,2021.5979381443299,0.7422680412371134,1
53053072311.0,146,34.65068493150685,218.83561643835617,2021.890410958904,0.7397260273972602,1
53053072312.0,147,40.19047619047619,1157.8231292517007,2022.0136054421769,0.7959183673469388,1
53053072313.0,165,32.527272727272724,423.6363636363636,2021.5878787878787,0.8,1
53053072314.0,130,40.776923076923076,853.4615384615385,2022.1153846153845,0.7846153846153846,1
53053072315.0,85,34.65882352941176,1435.8823529411766,2021.129411764706,0.7294117647058823,1
53053072405.0,267,40.39325842696629,1114.5880149812733,2021.8651685393259,0.7790262172284644,1
53053072406.0,388,33.577319587628864,1110.4381443298969,2021.8840206185566,0.7783505154639175,1
53053072407.0,191,41.78010471204188,365.9685863874345,2022.0104712041884,0.7696335078534031,1
53053072408.0,331,44.1178247734139,965.6948640483383,2021.4592145015106,0.7734138972809668,1
53053072409.0,132,50.416666666666664,1059.090909090909,2021.8939393939395,0.8181818181818182,1
53053072410.0,300,48.99,729.65,2021.8,0.7466666666666667,1
53053072503.0,170,46.22941176470588,623.8235294117648,2021.8176470588235,0.8235294117647058,1
53053072504.0,212,37.41509433962264,1256.5566037735848,2022.1745283018868,0.7547169811320755,1
53053072506.0,239,38.83682008368201,221.33891213389123,2022.0920502092051,0.7907949790794979,1
53053072507.0,181,42.58011049723757,590.0552486187845,2022.1602209944751,0.7071823204419889,1
53053072508.0,190,48.67894736842105,1265.0,2021.821052631579,0.7736842105263158,1
53053072509.0,409,36.56479217603912,610.5012224938876,2022.4180929095355,0.8484107579462102,1
53053072601.0,167,45.119760479041915,1548.2035928143712,2021.2335329341317,0.7664670658682635,1
53053072602.0,140,48.707142857142856,1313.5714285714287,2021.5071428571428,0.85,1
53053072603.0,156,53.48717948717949,896.1538461538462,2021.3525641025642,0.7628205128205128,1
53053072801.0,150,31.493333333333332,681.0,2021.98,0.7,1
53053072802.0,123,40.67479674796748,706.0975609756098,2021.7073170731708,0.7967479674796748,1
53053072901.0,31,21.193548387096776,2254.8387096774195,2022.3870967741937,0.8064516129032258,0
53053072903.0,55,29.70909090909091,0.0,2022.909090909091,0.7272727272727273,0
53053072907.0,67,42.223880597014926,1043.2835820895523,2022.1044776119404,0.7761194029850746,0
53053072908.0,44,53.68181818181818,0.0,2021.9545454545455,0.8181818181818182,0
53053072909.0,8,157.375,0.0,2020.0,0.875,0
53053073001.0,96,61.333333333333336,459.375,2020.9270833333333,0.7604166666666666,1
53053073005.0,116,41.543103448275865,2324.137931034483,2021.344827586207,0.8017241379310345,1
53053073006.0,88,37.31818181818182,794.3181818181819,2021.3181818181818,0.7272727272727273,1
53053073110.0,60,42.083333333333336,0.0,2022.15,0.75,0
53053073111.0,61,53.98360655737705,1145.9016393442623,2021.377049180328,0.7540983606557377,0
53053073114.0,56,63.67857142857143,0.0,2020.767857142857,0.5892857142857143,0
53053073115.0,68,52.8235294117647,2555.1470588235293,2021.5,0.7352941176470589,1
53053073116.0,88,42.39772727272727,1543.1818181818182,2020.7386363636363,0.7613636363636364,1
53053073117.0,88,51.15909090909091,920.4545454545455,2021.5113636363637,0.7045454545454546,1
53053073118.0,100,37.54,1398.0,2022.08,0.79,1
53053073119.0,62,50.5,0.0,2021.5967741935483,0.7580645161290323,0
53053073120.0,82,55.96341463414634,393.2926829268293,2022.1341463414635,0.7926829268292683,1
53053073121.0,99,33.62626262626262,706.060606060606,2022.080808080808,0.8181818181818182,1
53053073122.0,162,29.61111111111111,1389.8148148148148,2022.567901234568,0.8148148148148148,1
53053073123.0,286,36.61888111888112,244.4055944055944,2022.4405594405594,0.7937062937062938,1
53053073124.0,43,50.44186046511628,1625.5813953488373,2020.8372093023256,0.7441860465116279,0
53053073126.0,94,37.244680851063826,0.0,2022.2659574468084,0.7872340425531915,1
53053073127.0,80,27.6375,1533.125,2022.4375,0.875,1
53053073128.0,92,42.84782608695652,759.7826086956521,2021.5869565217392,0.8260869565217391,1
53053073129.0,207,38.07729468599034,254.34782608695653,2022.4347826086957,0.7874396135265701,1
53053073130.0,97,36.63917525773196,0.0,2022.3711340206185,0.8041237113402062,1
53053073131.0,53,28.452830188679247,0.0,2022.4150943396226,0.7358490566037735,0
53053073132.0,77,41.33766233766234,0.0,2022.2337662337663,0.7792207792207793,1
53053073133.0,46,40.78260869565217,0.0,2022.0869565217392,0.7608695652173914,0
53053073200.0,119,44.99159663865546,336.0924369747899,2021.5294117647059,0.6470588235294118,1
53053073301.0,172,20.325581395348838,203.4593023255814,2022.1918604651162,0.8895348837209303,1
53053073302.0,82,36.9390243902439,2973.170731707317,2021.5975609756097,0.7926829268292683,1
53053073404.0,112,42.3125,624.1071428571429,2021.4642857142858,0.8035714285714286,1
53053073405.0,49,43.673469387755105,0.0,2021.9183673469388,0.8775510204081632,0
53053073406.0,103,39.029126213592235,0.0,2021.7087378640776,0.7475728155339806,1
53053073407.0,54,45.24074074074074,1294.4444444444443,2021.537037037037,0.7592592592592593,0
53053073408.0,68,46.029411764705884,2132.279411764706,2021.6176470588234,0.6911764705882353,1
53053073501.0,202,35.57920792079208,487.6237623762376,2022.0346534653465,0.8564356435643564,1
53053073502.0,140,57.98571428571429,1284.25,2021.142857142857,0.75,1
53053940001.0,152,41.32236842105263,821.3815789473684,2021.6776315789473,0.75,1
53053940002.0,177,24.706214689265536,1401.6949152542372,2023.1525423728813,0.6384180790960452,1
53053940004.0,121,41.95867768595041,280.57851239669424,2021.0826446280992,0.768595041322314,1
53053940005.0,171,36.09356725146199,0.0,2022.017543859649,0.8888888888888888,1
53053940006.0,53,35.0188679245283,0.0,2022.4905660377358,0.7735849056603774,0
53053940007.0,55,66.25454545454545,1167.2727272727273,2020.2181818181818,0.8,0
53053940008.0,192,50.489583333333336,728.125,2021.8802083333333,0.84375,1
53053940009.0,203,30.536945812807883,501.7241379310345,2022.344827586207,0.8275862068965517,1
53053940010.0,145,22.944827586206898,822.7586206896551,2022.151724137931,0.7655172413793103,1
53053940011.0,270,40.955555555555556,806.4629629629629,2022.037037037037,0.8037037037037037,1
53053940012.0,37,43.78378378378378,0.0,2021.1891891891892,0.6216216216216216,0
53053940013.0,115,34.66086956521739,457.82608695652175,2022.695652173913,0.8782608695652174,1
53055960101.0,216,59.282407407407405,2517.824074074074,2019.7083333333333,0.7453703703703703,1
53055960102.0,112,64.125,573.2142857142857,2019.75,0.7321428571428571,1
53055960103.0,122,80.88524590163935,1066.3934426229507,2019.4262295081967,0.8360655737704918,1
53055960301.0,218,73.28899082568807,916.5137614678899,2020.2155963302753,0.8073394495412844,1
53055960302.0,166,67.97590361445783,1438.2530120481927,2020.120481927711,0.8012048192771084,1
53055960400.0,184,64.08695652173913,5348.097826086957,2019.75,0.7880434782608695,1
53055960501.0,116,52.810344827586206,559.9137931034483,2020.8879310344828,0.7155172413793104,1
53055960502.0,102,54.64705882352941,685.2941176470588,2020.5098039215686,0.696078431372549,1
53057940201.0,124,52.596774193548384,563.7096774193549,2021.266129032258,0.7661290322580645,1
53057940301.0,105,52.61904761904762,304.2857142857143,2021.4,0.7714285714285715,1
53057940302.0,149,59.369127516778526,1554.6979865771812,2021.3087248322147,0.697986577181208,1
53057940401.0,171,27.736842105263158,623.9766081871345,2022.0058479532163,0.7368421052631579,1
53057940402.0,54,52.94444444444444,0.0,2021.3148148148148,0.7407407407407407,0
53057940403.0,147,33.734693877551024,835.374149659864,2021.904761904762,0.7619047619047619,1
53057940500.0,60,62.93333333333333,0.0,2020.4,0.7,0
53057940600.0,54,43.5,0.0,2020.0740740740741,0.7222222222222222,0
53057940700.0,68,57.9264705882353,3083.823529411765,2020.6323529411766,0.7647058823529411,1
53057940801.0,58,47.672413793103445,0.0,2021.6206896551723,0.7068965517241379,0
53057940802.0,33,50.878787878787875,968.1818181818181,2021.1515151515152,0.7878787878787878,0
53057950100.0,56,51.69642857142857,2317.8571428571427,2020.642857142857,0.6785714285714286,0
53057950801.0,79,51.29113924050633,0.0,2021.5949367088608,0.7468354430379747,1
53057950802.0,100,50.26,549.5,2021.6,0.75,1
53057950803.0,39,57.205128205128204,1889.7435897435898,2020.5128205128206,0.6666666666666666,0
53057950900.0,59,35.779661016949156,0.0,2022.1694915254238,0.7796610169491526,0
53057951000.0,44,60.25,0.0,2021.2727272727273,0.6590909090909091,0
53057951101.0,14,105.07142857142857,0.0,2020.7142857142858,0.7857142857142857,0
53057951102.0,54,45.370370370370374,0.0,2022.0740740740741,0.8888888888888888,0
53057951200.0,144,56.173611111111114,2163.5416666666665,2021.298611111111,0.8888888888888888,1
53057951300.0,48,49.354166666666664,0.0,2021.375,0.75,0
53057951400.0,36,91.33333333333333,1941.6666666666667,2020.5555555555557,0.75,0
53057951501.0,37,63.37837837837838,2482.4324324324325,2020.162162162162,0.7837837837837838,0
53057951502.0,49,64.0204081632653,1121.4285714285713,2021.142857142857,0.673469387755102,0
53057951503.0,41,63.53658536585366,0.0,2021.560975609756,0.7073170731707317,0
53057951600.0,57,54.75438596491228,1226.3157894736842,2020.9649122807018,0.5964912280701754,0
53057951700.0,50,41.08,0.0,2022.12,0.84,0
53057951800.0,73,48.75342465753425,1706.7808219178082,2021.150684931507,0.7397260273972602,1
53057951900.0,251,17.48605577689243,406.37450199203187,2022.8605577689243,0.9083665338645418,1
53057952100.0,100,55.03,0.0,2021.18,0.78,1
53057952200.0,50,61.42,0.0,2021.6,0.72,0
53057952301.0,29,53.89655172413793,0.0,2020.5172413793102,0.896551724137931,0
53057952303.0,46,78.17391304347827,0.0,2020.9565217391305,0.717391304347826,0
53057952304.0,170,43.805882352941175,734.4117647058823,2021.6529411764707,0.7941176470588235,1
53057952401.0,49,62.285714285714285,1983.6734693877552,2021.0816326530612,0.8367346938775511,0
53057952403.0,149,32.85906040268456,1283.8926174496644,2021.986577181208,0.7919463087248322,1
53057952404.0,8,16.0,0.0,2021.125,0.75,0
53057952405.0,10,84.7,0.0,2019.4,0.7,0
53057952500.0,46,50.80434782608695,1519.5652173913043,2020.891304347826,0.6956521739130435,0
53057952600.0,88,58.28409090909091,794.3181818181819,2020.5681818181818,0.6818181818181818,1
53057952700.0,118,54.69491525423729,592.3728813559322,2021.8305084745762,0.8559322033898306,1
53059950200.0,132,52.371212121212125,0.0,2021.5378787878788,0.803030303030303,1
53059950300.0,47,46.48936170212766,0.0,2021.7659574468084,0.7659574468085106,0
53059950400.0,60,36.45,881.6666666666666,2021.7166666666667,0.6333333333333333,0
53059950500.0,26,70.96153846153847,0.0,2020.9615384615386,0.7692307692307693,0
53061040100.0,132,45.303030303030305,244.3181818181818,2021.3484848484848,0.6893939393939394,1
53061040200.0,56,45.857142857142854,0.0,2021.4464285714287,0.875,0
53061040300.0,48,54.25,0.0,2021.3958333333333,0.8125,0
53061040400.0,47,54.40425531914894,785.1063829787234,2020.8936170212767,0.8085106382978723,0
53061040500.0,33,61.18181818181818,3086.3636363636365,2020.2121212121212,0.696969696969697,0
53061040700.0,151,32.41721854304636,676.4900662251656,2022.2582781456954,0.8609271523178808,1
53061040800.0,85,54.917647058823526,0.0,2020.6823529411765,0.7647058823529411,1
53061040900.0,104,44.29807692307692,0.0,2021.3461538461538,0.8076923076923077,1
53061041000.0,100,40.95,0.0,2021.67,0.82,1
53061041100.0,87,51.67816091954023,1537.9310344827586,2021.4942528735633,0.8275862068965517,1
53061041201.0,69,56.507246376811594,1013.0434782608696,2021.2173913043478,0.8115942028985508,1
53061041202.0,120,36.175,282.9166666666667,2021.6666666666667,0.7833333333333333,1
53061041301.0,318,35.113207547169814,705.188679245283,2021.8364779874214,0.8238993710691824,1
53061041303.0,148,28.006756756756758,472.2972972972973,2021.972972972973,0.831081081081081,1
53061041304.0,174,53.94252873563219,401.7241379310345,2021.5114942528735,0.7298850574712644,1
53061041400.0,113,44.61946902654867,0.0,2021.8230088495575,0.831858407079646,1
53061041500.0,80,40.75,0.0,2022.4125,0.875,1
53061041601.0,233,33.67381974248927,535.8369098712446,2021.9399141630902,0.8369098712446352,1
53061041605.0,184,35.45108695652174,1175.8152173913043,2022.070652173913,0.8315217391304348,1
53061041606.0,225,31.41777777777778,758.6666666666666,2021.9155555555556,0.8888888888888888,1
53061041607.0,185,37.394594594594594,377.8378378378378,2022.0864864864866,0.827027027027027,1
53061041609.0,162,36.25308641975309,396.2962962962963,2021.8950617283951,0.8271604938271605,1
53061041610.0,179,39.47486033519553,701.6759776536313,2022.1564245810057,0.8547486033519553,1
53061041701.0,164,34.23170731707317,475.9146341463415,2022.0426829268292,0.7560975609756098,1
53061041703.0,439,31.867881548974943,989.749430523918,2022.624145785877,0.9043280182232346,1
53061041704.0,250,41.516,651.18,2022.052,0.84,1
53061041805.0,135,45.88148148148148,961.4814814814815,2021.5925925925926,0.8888888888888888,1
53061041808.0,71,42.63380281690141,0.0,2021.6760563380283,0.7605633802816901,1
53061041809.0,72,39.208333333333336,0.0,2021.0972222222222,0.7361111111111112,1
53061041810.0,68,68.58823529411765,474.2647058823529,2020.9264705882354,0.7647058823529411,1
53061041812.0,275,36.25818181818182,631.8181818181819,2022.250909090909,0.8727272727272727,1
53061041813.0,77,40.23376623376623,0.0,2021.1168831168832,0.7272727272727273,1
53061041814.0,47,44.212765957446805,0.0,2021.468085106383,0.7872340425531915,0
53061041815.0,109,30.81651376146789,0.0,2022.1834862385322,0.8532110091743119,1
53061041816.0,303,29.353135313531354,663.036303630363,2022.6864686468648,0.8778877887788779,1
53061041901.0,173,38.61271676300578,231.1849710982659,2022.1040462427745,0.9017341040462428,1
53061041904.0,51,32.92156862745098,0.0,2021.5686274509803,0.803921568627451,0
53061041905.0,91,79.1978021978022,2123.076923076923,2020.8021978021977,0.8351648351648352,1
53061041906.0,89,44.12359550561798,449.3820224719101,2022.426966292135,0.651685393258427,1
